"sector_id","sector_nombre","variable_id","actividad_producto_nombre","indicador","unidad_de_medida","fuente","frecuencia_nombre","cobertura_nombre","alcance_tipo","alcance_id","alcance_nombre","indice_tiempo","valor"
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2009-07-01,338.01972494842
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2009-10-01,508.72686302921
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2010-01-01,636.48936060851
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2010-04-01,1028.540284008
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2010-07-01,1456.4867967212
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2010-10-01,1382.7547433826
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2011-01-01,1268.6127362955
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2011-04-01,1904.1239407861
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2011-07-01,2620.2867855756
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2011-10-01,2274.0365823367
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2012-01-01,1833.5202545139
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2012-04-01,2693.2019633341
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2012-07-01,2686.0380692456
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2012-10-01,2489.2686864238
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-01-01,1641.0854924909
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-04-01,2387.4688303449
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-07-01,2858.4976126508
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2013-10-01,2733.9725363487
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-01-01,1989.4881680703
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-04-01,2353.2807753531
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-07-01,2139.8729735537
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2014-10-01,1318.3107661897
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2015-01-01,1180.9647196017
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2015-04-01,1827.8182319985
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2015-07-01,2388.6147629856
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2015-10-01,2910.3736170624
15,"Telecomunicaciones",223,"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Valor Agregado Bruto a Precios Básicos","millones de pesos a precios de 2004","INDEC","Trimestral","Nacional","PAIS","200","Argentina",2016-01-01,1271.45732469
